Id,Source,Translation,Comment
JWK-EHint-Combatant,"You will be treated as a combatant when openly carrying weapons or wearing combatant attire. Watch out, as you may become wanted if enemies see you.","Sie werden wie ein Kämpfer behandelt, wenn Sie offen eine Waffe tragen oder sich wie ein Kämpfer kleiden. Seid vorsichtig, denn ihr könntet gesucht werden, wenn Feinde euch sehen.",
JWK-EHint-Wanted,You are now wanted by the enemy. Hide in a safe place and remain out of sight for some time to lose the heat.,"Sie werden jetzt vom Feind gesucht. Verstecken Sie sich an einem sicheren Ort und bleiben Sie für einige Zeit außer Sichtweite, um die Hitze zu verlieren.",
JWK-EditSignUI-Text,Text,Text,
JWK-EditSignUI-TextColor,Text color,Textfarbe,
JWK-EditSignUI-TextSize,Text size,Textgröße,
JWK-EditSignUI-Title,Edit Sign,Zeichen bearbeiten,
JWK-EditorAttrib-Heat,Heat level,,
JWK-EditorAttrib-HeatDescription,Set to 0% to remove wanted status.,,
JWK-EditorAttrib-LockState,Locked,,
JWK-EditorAttrib-Money,Money,,
JWK-EndGameUI-GameOver,Defeat,Besiegen Sie,
JWK-EndGameUI-GameOverDescription,"Despite best efforts and heroic fight, %1 has failed to liberate %2. %3 forces are here to stay for a long time. Next time pay more attention to population support and logistics of your revolution. No military effort in history succeeded without these elements.","Trotz bester Bemühungen und heldenhaftem Kampf ist es %1 nicht gelungen, %2 zu befreien. Die Kräfte von %3 werden für eine lange Zeit hier bleiben. Achten Sie beim nächsten Mal mehr auf die Unterstützung der Bevölkerung und die Logistik Ihrer Revolution. Keine militärische Anstrengung in der Geschichte war ohne diese Elemente erfolgreich.",
JWK-EndGameUI-VictoryDescription,"Great job! Thanks to the relentless effort made by %1, the population of %2 will no longer be opressed by %3 forces. These heroic acts will be remembered by many generations to come.",Großartige Arbeit! Dank des unermüdlichen Einsatzes von %1 wird die Bevölkerung von %2 nicht länger von den Kräften von %3 unterdrückt werden. Diese heroischen Taten werden noch vielen Generationen in Erinnerung bleiben.,
JWK-EndGameUI-VictoryTitle,Victory,Sieg,
JWK-EpinephrineInfoWidget-Name,Use this to wake up incapacitated persons. Can be also self administered.,"Verwenden Sie dies, um arbeitsunfähige Personen aufzuwecken. Kann auch selbst verabreicht werden.",
JWK-EpinephrineItem-Desc,One time use injector with a dose of epinephrine.,Einmal-Injektor mit einer Dosis Epinephrin.,
JWK-EpinephrineItem-Name,Epinephrine,Epinephrin,
JWK-Everon-Airport,Airport,Flughafen,
JWK-Everon-Barracks,Barracks,Kaserne,
JWK-Everon-CementPlant,Cement Plant,Zementwerk,
JWK-Everon-ChotainFarm,Chotain Farm,Chotain Farm,
JWK-Everon-ConcretePlant,Concrete Plant,Betonwerk,
JWK-Everon-EtoupeFarm,Etoupe Farm,Bauernhof Etoupe,
JWK-Everon-FieldHospital,Field Hospital,Feldlazarett,
JWK-Everon-Headquarters,Headquarters,Hauptsitz,
JWK-Everon-LeMouleSawmill,Le Moule Sawmill,Sägewerk Le Moule,
JWK-Everon-LogisticsWarehouse,Logistics Warehouse,Logistik-Lager,
JWK-Everon-MontignacFactory,Montignac Factory,Montignac-Fabrik,
JWK-Everon-MontignacFarm,Montignac Farm,Bauernhof Montignac,
JWK-Everon-PowerPlant,Power Plant,Kraftwerk,
JWK-Everon-Quarry,Quarry,Steinbruch,
JWK-Everon-ReginaSawmill,Regina Sawmill,Sägewerk Regina,
JWK-Everon-TrainingGrounds,Training Grounds,Trainingsgelände,
JWK-Everon-VDAlmaraFactory,VD Almara Factory,VD Almara Fabrik,
JWK-FM-Appearance-Intro,Appearance reflects how your character is perceived by others and depends on all worn attire and held items. Wearing any piece of military clothing will cause your character to be identified as a <b>combatant</b>. This means enemies will shoot on sight and mark you as wanted — the same applies to openly carrying any type of weapon.,"Das Aussehen spiegelt wider, wie dein Charakter von anderen wahrgenommen wird und hängt von allen getragenen Kleidungsstücken und Gegenständen ab. Das Tragen jeglicher Militärkleidung führt dazu, dass dein Charakter als <b>Kämpfer</b> identifiziert wird. Das bedeutet, dass Feinde bei Sichtkontakt schießen und dich als gesuchte Person markieren werden - das Gleiche gilt für das offene Tragen jeglicher Art von Waffen.",
JWK-FM-Appearance-Settings,"Depending on your difficulty settings, you may see a status icon denoting whether your character is perceived as a combatant.<br/><br/>As the base game does not contain any civilian backpacks, the general purpose military ones are not treated as military equipment.<br/><br/>The absence of a shirt, pants, or boots will cause your character to attract enemy attention. After all, someone running around in only their underwear is bound to look suspicious.","Da das Basisspiel keine zivilen Rucksäcke enthält, werden die militärischen Allzweckrucksäcke nicht als militärische Ausrüstung behandelt.<br/><br/>Das Fehlen von Hemd, Hose oder Stiefeln führt dazu, dass Ihr Charakter die Aufmerksamkeit der Feinde auf sich zieht. Schließlich sieht jemand, der nur in Unterwäsche herumläuft, verdächtig aus.",
JWK-FM-Armories-Intro,"Armories allow to purchase weapons and ammunitions using resources stored at the base.<br/><br/>Different types of armories can be built, depending on the operating base type:<br/><br/>- <b>Allied armory</b> is available at <b>military bases</b> and offers weapons and ammunitions of your supporting faction.<br/><br/>- <b>Field armory</b> is available at <b>FOBs</b> and offers weapons and ammunitions of the player faction.","Rüstkammern ermöglichen den Kauf von Waffen und Munition mit Hilfe von Ressourcen, die in der Basis gelagert werden.<br/><br/>Abhängig vom Typ der Operationsbasis können verschiedene Arten von Rüstkammern gebaut werden:<br/><br/>- <b>Verbündete Rüstkammer</b> ist in <b>Militärbasen</b> verfügbar und bietet Waffen und Munition der unterstützenden Fraktion an.<br/><br/>- <b>Feldwaffenkammer</b> ist in <b>FOBs</b> verfügbar und bietet Waffen und Munition der Spielerfraktion an.",
JWK-FM-Battles-Intro,"Battles occur when control over a certain point of interest is contested. When a battle is won, the contesting faction takes control. Refer to the specific location description to learn how to provoke a battle. Only one battle can be active at any given moment and it's progress cannot be saved. If the game is closed during a battle, the battle will need to be started from the beginning. Battles length and intensity depend on the number of players online, campaign progress, location significance and threat level.<br/><br/>Once a battle begins, everyone will see a notification. Progress bar will appear at the top of the screen, accompanied by the location name. Battle location will be also marked on the map, denoting the <b>contested area</b> by a stripe pattern.","Kämpfe finden statt, wenn die Kontrolle über einen bestimmten Punkt von Interesse umstritten ist. Wenn eine Schlacht gewonnen wird, übernimmt die streitende Fraktion die Kontrolle. Wie man eine Schlacht auslöst, steht in der jeweiligen Ortsbeschreibung. Es kann immer nur eine Schlacht aktiv sein und der Fortschritt kann nicht gespeichert werden. Wenn das Spiel während eines Kampfes geschlossen wird, muss der Kampf von vorne begonnen werden. Länge und Intensität der Kämpfe hängen von der Anzahl der Spieler, die online sind, dem Fortschritt der Kampagne, der Bedeutung des Ortes und der Bedrohungsstufe ab.<br/><br/>Wenn ein Kampf beginnt, wird jeder eine Benachrichtigung sehen. Der Fortschrittsbalken erscheint am oberen Rand des Bildschirms, zusammen mit dem Namen des Ortes. Der Ort der Schlacht wird auch auf der Karte markiert, wobei das <b>umkämpfte Gebiet</b> durch ein Streifenmuster gekennzeichnet wird.",
JWK-FM-Battles-Phases,"Each battle consists of two phases:<br/><br/>- <b>deployment phase</b>: the enemy is still deploying onto the battlefield. The progress bar is yellow and represents how much of their forces are already fielded. Once the bar completes, the battle will transition into domination phase.<br/><br/>- <b>domination phase</b>: the sides fight for control. The progress bar is green and represents resistance control over the location. The control will increase every few moments if there are more <b>freedom fighters</b> in the <b>contested area</b> than enemies in the near vicinity.<br/><br/>If there are no <b>freedom fighters</b> in the contested area, the resistance will begin to rapidly lose control. In this case, the progress bar will turn red. Once the bar fills, the battle will be lost.","Jede Schlacht besteht aus zwei Phasen:<br/><br/>- <b>Aufmarschphase</b>: Der Feind ist noch dabei, sich auf dem Schlachtfeld aufzustellen. Der Fortschrittsbalken ist gelb und zeigt an, wie viele seiner Streitkräfte bereits im Einsatz sind. Sobald der Balken vollständig ist, geht die Schlacht in die Dominanzphase über.<br/><br/>- <b>Dominanzphase</b>: Die Seiten kämpfen um die Kontrolle. Der Fortschrittsbalken ist grün und zeigt die Kontrolle des Widerstands über den Ort an. Die Kontrolle wird alle paar Augenblicke zunehmen, wenn sich mehr <b>Freiheitskämpfer</b> im <b>umkämpften Gebiet</b> befinden als Feinde in der Nähe.<br/><br/>Wenn sich keine <b>Freiheitskämpfer</b> im umkämpften Gebiet befinden, wird der Widerstand beginnen, schnell die Kontrolle zu verlieren. In diesem Fall färbt sich der Fortschrittsbalken rot. Sobald sich der Balken füllt, ist der Kampf verloren.",
JWK-FM-BeingWanted-Heat,"<b>Heat level</b> is a measure of how much your character is wanted by the enemy. Once it drops to 0, you will be no longer wanted. Heat decreases over time as long as you stay out of sight of enemy troops. Your current heat level is represented by the fill level of the wanted status icon in the HUD. The time required to fully lose maximum heat depends on your difficulty settings.<br/><br/>If your character dies, the heat level and wanted state does not transfer to your new character.","<b>Hitzestufe</b> ist ein Maß dafür, wie sehr dein Charakter vom Feind begehrt ist. Sobald sie auf 0 sinkt, bist du nicht mehr erwünscht. Die Hitze nimmt mit der Zeit ab, solange du dich außer Sichtweite der feindlichen Truppen befindest. Ihr aktueller Wärmestand wird durch den Füllstand des Fahndungsstatus-Symbols im HUD angezeigt. Die Zeit, die benötigt wird, um die maximale Hitze zu verlieren, hängt von Ihren Schwierigkeitseinstellungen ab.<br/><br/>Wenn Ihr Charakter stirbt, werden die Hitze und der Fahndungsstatus nicht auf Ihren neuen Charakter übertragen.",
JWK-FM-BeingWanted-Intro,"Various activities may cause your character to become <b>wanted</b>. This means your character is actively hunted by enemy forces and will be shot on sight, even if you appear as a civilian. Being wanted has also many negative side effects, such as:<br/><br/>- civilian shops will not serve you<br/>- resistance representatives may not want to talk to you<br/>- public transport becomes unavailable<br/>- resting becomes unavailable<br/><br/>...and more.","Verschiedene Aktivitäten können dazu führen, dass dein Charakter <b>gesucht</b> wird. Das bedeutet, dass dein Charakter aktiv von feindlichen Truppen gejagt wird und bei Sichtkontakt erschossen wird, auch wenn du als Zivilist auftrittst. Gesucht zu werden hat auch viele negative Nebeneffekte, wie zum Beispiel:<br/><br/>- zivile Geschäfte werden dich nicht bedienen<br/>- Widerstandsvertreter wollen vielleicht nicht mit dir reden<br/>- öffentliche Verkehrsmittel sind nicht mehr verfügbar<br/>- Ausruhen ist nicht mehr möglich<br/><br/>...und mehr.",
JWK-FM-Category-FreedomFighters,Freedom Fighters,Freiheitskämpfer,
JWK-FM-Category-Gameplay,Gameplay,Spielverlauf,
JWK-FM-Category-General,General,Allgemein,
JWK-FM-Category-HeartsAndMinds,Hearts and minds,Herzen und Köpfe,
JWK-FM-Category-Introduction,Introduction,Einführung,
JWK-FM-Category-Locations,Locations,Standorte,
JWK-FM-Category-OperatingBases,Operating bases,Betriebliche Grundlagen,
JWK-FM-Category-Resistance,Resistance,Widerstand,
JWK-FM-Category-World,World,Welt,
JWK-FM-CharacterStatus-Combatant,"Visible if your character is considered a <b>combatant</b>. This is caused by carrying weapons, using military vehicles and wearing military attire. Or wearing no attire at all.","Sichtbar, wenn dein Charakter als <b>Kämpfer</b> gilt. Dies wird durch das Tragen von Waffen, die Benutzung von Militärfahrzeugen und das Tragen von Militärkleidung verursacht. Oder überhaupt keine Kleidung trägt.",
JWK-FM-CharacterStatus-Heat,"Visible if your character is <b>wanted</b>. Its fill level represents how much <b>heat</b> your character has, which reduces over time as you remain hidden.","Sichtbar, wenn dein Charakter <b>gewünscht</b> ist. Der Füllstand zeigt an, wie viel <b>Wärme</b> dein Charakter hat, die mit der Zeit abnimmt, wenn du verborgen bleibst.",
JWK-FM-CharacterStatus-IllegalZone,Visible if your character is within an <b>illegal area</b>.,"Sichtbar, wenn sich dein Charakter in einem <b>illegalen Gebiet</b> befindet.",
JWK-FM-CharacterStatus-Intro,"<b>Character status</b> is indicated by various icons shown on the HUD in the right-upper corner of the screen. Depending on your <b>difficulty settings</b>, some of the indicators listed below may not be displayed in your game.","Der <b>Charakterstatus</b> wird durch verschiedene Symbole angezeigt, die sich auf dem HUD in der rechten oberen Ecke des Bildschirms befinden. Abhängig von deinen <b>Schwierigkeitseinstellungen</b> werden einige der unten aufgeführten Indikatoren in deinem Spiel möglicherweise nicht angezeigt.",
JWK-FM-CharacterStatus-Seen,"Visible when your character is within enemy sight. Pulling out weapons, acting suspiciously or committing crimes is not the best idea.","Sichtbar, wenn dein Charakter in Sichtweite des Feindes ist. Waffen zu ziehen, sich verdächtig zu verhalten oder Verbrechen zu begehen, ist keine gute Idee.",
JWK-FM-CharacterStatus-SeenDetected,"Visible if your character has been detected as a threat and is within enemy sight. If you are at a distance, concealed or in the dark, it will take longer for the enemies to recognize you. When this happens, the icon will gradually fill up, giving you a brief chance to hide.","Sichtbar, wenn dein Charakter als Bedrohung erkannt wurde und sich in Sichtweite des Feindes befindet. Wenn Sie sich in einiger Entfernung, versteckt oder im Dunkeln befinden, dauert es länger, bis die Feinde Sie erkennen. In diesem Fall füllt sich das Symbol allmählich und gibt Ihnen eine kurze Chance, sich zu verstecken.",
JWK-FM-CharacterStatus-Undercover,"Visible if your character is <b>undercover</b>, which means it's impersonating an enemy soldier.","Sichtbar, wenn dein Charakter <b>verdeckt</b> ist, d.h. er gibt sich als feindlicher Soldat aus.",
