Id,Source,Translation,Comment
JWK-BuildItem-EquipmentStoreMOB_DescriptionLong,Gives access to uniforms and other equipment provided by the allied faction. Items are purchased using supplies.,Daje dostęp do mundurek i innych urządzeń dostarczanych przez frakcję sojuszniczą. Przedmioty są kupowane przy użyciu materiałów eksploatacyjnych.,
JWK-BuildItem-FieldGarageMedium,Medium Garage,Średni garaż,
JWK-BuildItem-FieldGarageMedium_Description,Store 2 vehicles.,Przechowuj 2 pojazdy.,
JWK-BuildItem-FieldGarageMedium_DescriptionLong,"Allows assigning two ground vehicles to prevent them from being lost, and enables retrieving them from far away.","Umożliwia przypisanie dwóch pojazdów naziemnych, aby zapobiec ich utraty, i umożliwia ich odzyskanie z daleka.",
JWK-BuildItem-FieldGarageSmall,Small Garage,Mały garaż,
JWK-BuildItem-FieldGarageSmall_Description,Store 1 vehicle.,Przechowuj 1 pojazd.,
JWK-BuildItem-FieldGarageSmall_DescriptionLong,"Allows assigning a single ground vehicle to prevent it from being lost, and enables retrieving it from far away.","Umożliwia przypisanie pojedynczego pojazdu naziemnego, aby zapobiec utracie go, i umożliwia odzyskanie go z daleka.",
JWK-BuildItem-FiringPosition,Firing position,Pozycja strzelania,
JWK-BuildItem-FiringPosition_Description,Prepare for unwanted guests.,Przygotuj się na niechcianych gości.,
JWK-BuildItem-FiringPosition_DescriptionLong,Basic defence composition.,Podstawowy skład obrony.,
JWK-BuildItem-FuelPoint,Fuel point,Punkt paliwa,
JWK-BuildItem-FuelPoint_Description,Refuel vehicles.,Nagranie pojazdów.,
JWK-BuildItem-FuelPoint_DescriptionLong,Allows to refuel ground vehicles.,Pozwala na zatankowanie pojazdów naziemnych.,
JWK-BuildItem-GuardTower,Guard tower,Wieża strażnicza,
JWK-BuildItem-GuardTower_Description,Get a better view.,Zdobądź lepszy widok.,
JWK-BuildItem-Helipad,Helipad,HEMPAD,
JWK-BuildItem-HelipadRepair,Service Helipad,Service Helipad,
JWK-BuildItem-HelipadRepair_Description,Repair helicopters.,Napraw helikoptery.,
JWK-BuildItem-HelipadRepair_DescriptionLong,Service helipad allows to assign a single helicopter and enables helicopter refueling and repairing. Can be constructed only in airbases.,Service Helipad pozwala przypisać pojedynczy helikopter i umożliwia tankowanie i naprawę helikoptera. Można konstruować tylko w bazach powietrznych.,
JWK-BuildItem-Helipad_Description,Store single helicopter.,Przechowuj pojedynczy helikopter.,
JWK-BuildItem-Helipad_DescriptionLong,"Helipad allows to assign a single helicopter, which protects it from being lost and enables retrieving it from far away. Basic version without refueling or repairing abilities.","Helipad pozwala przypisać jeden helikopter, który chroni go przed utratą i umożliwia odzyskanie go z daleka. Wersja podstawowa bez tankowania lub naprawy zdolności.",
JWK-BuildItem-LivingArea,Living area,Gospodarność,
JWK-BuildItem-LivingArea_Description,Shelter recruits.,Rekruci schroniska.,
JWK-BuildItem-LivingArea_DescriptionLong,Provides living space for a few soldiers that can be recruited.,"Zapewnia przestrzeń życiową dla kilku żołnierzy, których można rekrutować.",
JWK-BuildItem-MedicalTent,Medical tent,Namiot medyczny,
JWK-BuildItem-MedicalTent_Description,Heal wounds and recover faster.,Lecz rany i szybciej wyzdrowieć.,
JWK-BuildItem-MedicalTent_DescriptionLong,Medical tent improves injury regeneration and allows to purchase medical goods using supplies.,Namiot medyczny poprawia regenerację obrażeń i pozwala na zakup towarów medycznych za pomocą materiałów eksploatacyjnych.,
JWK-BuildItem-Mortar,Mortar,Moździerz,
JWK-BuildItem-Mortar_Description,Send a message over long distance.,Wyślij wiadomość na duże odległości.,
JWK-BuildItem-Mortar_DescriptionLong,Complete mortar emplacement. Projectiles can be purchased using supplies.,Całkowite ustawienie zaprawy. Pociski można kupić za pomocą materiałów eksploatacyjnych.,
JWK-BuildItem-StorageSmall,Small supplies storage,Małe zapasy,
JWK-BuildItem-StorageSmall-Description,Store 900 supplies.,Przechowuj 900 materiałów eksploatacyjnych.,
JWK-BuildItem-StorageSmall-DescriptionLong,Allows to store 900 supplies. First one can be constructed for free.,Pozwala na przechowywanie 900 materiałów eksploatacyjnych. Pierwszy można zbudować za darmo.,
JWK-BuildItem-VehicleRamp,Vehicle maintenance ramp,Rampa konserwacji pojazdu,
JWK-BuildItem-VehicleRamp_Description,Repair vehicles.,Naprawy pojazdy.,
JWK-BuildItem-VehicleRamp_DescriptionLong,,,
JWK-BuildUI-Cost,Cost:,Koszt:,
JWK-BuildUI-Title,Build,Zbudować,
JWK-CTA-ConstructionMenu,Construction menu,Menu budowy,
JWK-CTA-HideoutResupply,Resupply hideout,Hideout uzupełniania,
JWK-CTA-ManageVehicles,Manage vehicles,Zarządzaj pojazdami,
JWK-CTA-OpenMenu,Freedom Fighters,Bojownicy o wolność,
JWK-CTA-ParkVehicle,Park vehicle,PARKOWY Pojazd,
JWK-CTA-Radio,Use radio,Użyj radia,
JWK-CTA-TimeToWithstand,Withstand in...,Wytrzymaj w ...,
JWK-CTA-TownDonateSupplies,Donate supplies to civilians,Przekaż dostawy cywilom,
JWK-CharacterMenu,Character Menu,Menu postaci,
JWK-CharacterUI-Age,Age,Wiek,
JWK-CharacterUI-Birthday,Birthday,Urodziny,
JWK-CharacterUI-Birthplace,Birthplace,Miejsce urodzenia,
JWK-CharacterUI-BloodType,Blood type,Grupa krwi,
JWK-CharacterUI-CharacterWanted,Wanted dead or alive.,,
JWK-CharacterUI-Title,Profile,Profil,
JWK-CharacterUI-VehicleWanted,Uses a wanted vehicle.,,
JWK-ConsoleUI-BackToMenu,Back to menu,Powrót do menu,
JWK-ConsoleUI-Text,"Due to missing modding features, the single player and local hosting experience is unavailable on console systems. We suggest setting up a private dedicated server or joining a public one.","Ze względu na brakujące funkcje modowania, wrażenia hostingowe dla jednego gracza i lokalnego hostingu są niedostępne w systemach konsolowych. Sugerujemy założenie prywatnego serwera dedykowanego lub dołączenie do publicznego.",
JWK-ConsoleUI-Title,Unavailable on consoles,Niedostępne na konsolach,
JWK-ConvoAction-Convert,Convince to support,Przekonanie do wsparcia,
JWK-ConvoAction-Extort,Extort money,Wyłuszaj pieniądze,
JWK-ConvoChoice-AskHideoutLocation,Ask for a meeting,Poproś o spotkanie,
JWK-ConvoChoice-AskJob,Ask for a job,Poproś o pracę,
JWK-ConvoChoice-Confirm,Confirm,Potwierdzać,
JWK-ConvoChoice-GetPoster,Ask for posters,Poproś o plakaty,
JWK-ConvoChoice-ReportBack,Report back,Zgłoś z powrotem,
JWK-ConvoChoice-ReportResistance,Report resistance activity,Zgłoś aktywność oporu,
JWK-ConvoChoice-RequestReinforcements,Reinforcements,Posiłki,
JWK-ConvoChoice-RequestSupport,Request support,Poproś o wsparcie,
JWK-ConvoChoice-Trade,Trade,Handel,
JWK-ConvoChoice-TurnDogtags,Turn in dogtags,Zamień Dogtags,
JWK-DialogUI-DestructionResetInfo-Message,"Restored objects may collide with constructions or vehicles left in place of destroyed objects, causing undesired effects. This is an experimental feature and it is recommended to back up your save.<br/><br/>Once you confirm this action, you have to force save and restart the server for the changes to take effect.",,
JWK-DialogUI-DestructionResetInfo-Title,Destruction reset,,
JWK-DialogUI-OnlineForceSave-Message,"Forced save will perform entire save in a single operation, which may block the server on large maps and with a lot of data. This may cause remote players, including you, to lose connection. This does not affect the save operation itself.","Wymuszone zapisywanie wykona całe zapis w jednej operacji, która może blokować serwer na dużych mapach i z dużą ilością danych. Może to spowodować, że odległe graczy, w tym ty, utrata połączenia. Nie wpływa to na samą operację zapisu.",
JWK-DialogUI-OnlineForceSave-Title,Online session warning,Ostrzeżenie sesji online,
JWK-DialogUI-OnlineReset-Message,"Are you sure to wipe the campaign save data? After proceeding the scenario will automatically restart.<br/><br/><b><color rgba='255,0,0,255'>WARNING: THIS OPERATION CANNOT BE REVERTED. YOU WILL LOSE ALL PROGRESS.</color></b>","Czy na pewno wyczyścisz kampanię zapisz dane? Po kontynuowaniu scenariusz automatycznie uruchomi się ponownie. <br/> <br/> <b> <Color RGBA = '255,0,0,255'> OSTRZEŻENIE: Tej operacji nie można przywrócić. Stracisz wszelkie postępy. </olor> </b>",
JWK-DialogUI-OnlineReset-Title,Wipe warning,Wytrzyj ostrzeżenie,
JWK-DifficultyPreset-Custom,Custom,Zwyczaj,
JWK-DifficultyPreset-Easy,Easy,Łatwy,
JWK-DifficultyPreset-Extreme,Extreme,Skrajny,
JWK-DifficultyPreset-Hard,Hard,Twardy,
JWK-DifficultyPreset-Normal,Normal,Normalna,
JWK-Dogtag_Description,Used to identify dead bodies found on the battlefield.,Służy do identyfikacji martwych ciał znalezionych na polu bitwy.,
JWK-Dogtag_Name_Dynamic,%1 dogtags,%1 Dogtags,
JWK-Dogtag_Name_Universal,Dogtags,Dogtagi,
JWK-EHint-ClothesBloodied,Your clothes are bloodied. Wearing them breaks your disguise and makes you attract enemy attention. You should change your clothes or go for a swim.,"Twoje ubrania są zakrwawione. Noszenie ich przełamuje przebranie i sprawia, że przyciągasz uwagę wroga. Powinieneś zmienić ubrania lub popływać.",
JWK-EHint-ClothesCleaned,Your clothes have been cleaned. Wearing them will not make you suspicious anymore.,"Twoje ubrania zostały oczyszczone. Noszenie ich nie sprawi, że będziesz już podejrzliwy.",
JWK-EHint-Combatant,"You will be treated as a combatant when openly carrying weapons or wearing combatant attire. Watch out, as you may become wanted if enemies see you.","Będziesz traktowany jako bojownik, gdy otwarcie nosząc broń lub nosząc strój bojowy. Uważaj, jak możesz być poszukiwany, jeśli wrogowie cię zobaczą.",
JWK-EHint-Wanted,You are now wanted by the enemy. Hide in a safe place and remain out of sight for some time to lose the heat.,"Jesteś teraz poszukiwany przez wroga. Ukryj się w bezpiecznym miejscu i przez pewien czas pozostań poza zasięgiem wzroku, aby stracić ciepło.",
JWK-EditSignUI-Text,Text,Tekst,
JWK-EditSignUI-TextColor,Text color,Kolor tekstu,
JWK-EditSignUI-TextSize,Text size,Rozmiar tekstu,
JWK-EditSignUI-Title,Edit Sign,Edytuj znak,
JWK-EditorAttrib-Heat,Heat level,,
JWK-EditorAttrib-HeatDescription,Set to 0% to remove wanted status.,,
JWK-EditorAttrib-LockState,Locked,,
JWK-EditorAttrib-Money,Money,,
JWK-EndGameUI-GameOver,Defeat,Pokonać,
JWK-EndGameUI-GameOverDescription,"Despite best efforts and heroic fight, %1 has failed to liberate %2. %3 forces are here to stay for a long time. Next time pay more attention to population support and logistics of your revolution. No military effort in history succeeded without these elements.","Pomimo najlepszych wysiłków i heroicznej walki %1 nie uwolniło %2. %3 siły są tutaj, aby pozostać przez długi czas. Następnym razem zwróć większą uwagę na wsparcie ludności i logistykę Twojej rewolucji. Bez tych elementów nie powiodło się żadnego wysiłku wojskowego w historii.",
JWK-EndGameUI-VictoryDescription,"Great job! Thanks to the relentless effort made by %1, the population of %2 will no longer be opressed by %3 forces. These heroic acts will be remembered by many generations to come.",Świetna robota! Dzięki nieustanne wysiłek podjęty przez %1 populacja %2 nie będzie już oprzeszczana przez %3 sił. Te heroiczne akty zostaną zapamiętane przez wiele pokoleń.,
JWK-EndGameUI-VictoryTitle,Victory,Zwycięstwo,
JWK-EpinephrineInfoWidget-Name,Use this to wake up incapacitated persons. Can be also self administered.,"Użyj tego, aby obudzić obezwładnione osoby. Można również podawać.",
JWK-EpinephrineItem-Desc,One time use injector with a dose of epinephrine.,Jedno raz użyć wtryskiwacza z dawką epinefryny.,
JWK-EpinephrineItem-Name,Epinephrine,Epinefryna,
JWK-Everon-Airport,Airport,Lotnisko,
JWK-Everon-Barracks,Barracks,Koszary,
JWK-Everon-CementPlant,Cement Plant,Zakład cementowy,
JWK-Everon-ChotainFarm,Chotain Farm,Farma Chotain,
JWK-Everon-ConcretePlant,Concrete Plant,Betonowa roślina,
JWK-Everon-EtoupeFarm,Etoupe Farm,ETOUPE FARM,
JWK-Everon-FieldHospital,Field Hospital,Szpital polowy,
JWK-Everon-Headquarters,Headquarters,Siedziba,
JWK-Everon-LeMouleSawmill,Le Moule Sawmill,Le Moule Sawmill,
JWK-Everon-LogisticsWarehouse,Logistics Warehouse,Warehouse logistyki,
JWK-Everon-MontignacFactory,Montignac Factory,Fabryka Montignac,
JWK-Everon-MontignacFarm,Montignac Farm,Montignac Farm,
JWK-Everon-PowerPlant,Power Plant,Elektrownia,
JWK-Everon-Quarry,Quarry,Kamieniołom,
JWK-Everon-ReginaSawmill,Regina Sawmill,Regina Sawmill,
JWK-Everon-TrainingGrounds,Training Grounds,Podstawy treningowe,
JWK-Everon-VDAlmaraFactory,VD Almara Factory,VD Almara Factory,
JWK-FM-Appearance-Intro,Appearance reflects how your character is perceived by others and depends on all worn attire and held items. Wearing any piece of military clothing will cause your character to be identified as a <b>combatant</b>. This means enemies will shoot on sight and mark you as wanted — the same applies to openly carrying any type of weapon.,"Wygląd odzwierciedla sposób, w jaki twoja postać jest postrzegana przez innych i zależy od wszystkich zużytych strojów i utrzymywanych przedmiotów. Noszenie dowolnego kawałka odzieży wojskowej spowoduje zidentyfikowanie twojej postaci jako bojownika <b> </b>. Oznacza to, że wrogowie będą strzelać na widoku i oznaczają cię, jak chcesz - to samo dotyczy otwarcia noszenia dowolnego rodzaju broni.",
JWK-FM-Appearance-Settings,"Depending on your difficulty settings, you may see a status icon denoting whether your character is perceived as a combatant.<br/><br/>As the base game does not contain any civilian backpacks, the general purpose military ones are not treated as military equipment.<br/><br/>The absence of a shirt, pants, or boots will cause your character to attract enemy attention. After all, someone running around in only their underwear is bound to look suspicious.","W zależności od ustawień trudności, możesz zobaczyć ikonę statusu oznaczającą, czy twoja postać jest postrzegana jako walka. <br/> <br/> Ponieważ podstawa podstawowa nie zawiera żadnych cywilnych plecaków, wasze ogólne wojsko nie są traktowane jako sprzęt wojskowy. <br/> <br/> Brak koszuli, pantów lub butów spowoduje, że twój charakter przyciągnie uwagę wroga. W końcu ktoś biegający tylko w bieliźnie musi wyglądać podejrzanie.",
JWK-FM-Armories-Intro,"Armories allow to purchase weapons and ammunitions using resources stored at the base.<br/><br/>Different types of armories can be built, depending on the operating base type:<br/><br/>- <b>Allied armory</b> is available at <b>military bases</b> and offers weapons and ammunitions of your supporting faction.<br/><br/>- <b>Field armory</b> is available at <b>FOBs</b> and offers weapons and ammunitions of the player faction.","Zbrojowni pozwalają na zakup broni i amunicji za pomocą zasobów przechowywanych u podstawy. <br/> <br/> Można budować różne typy zbrojowni, w zależności od typu bazy operacyjnej: <br/> <br/>- <b> Alidmon zbrojownia </b> jest dostępne w bazach wojskowych </b> i oferuje broń i amunicje dotyczące faktycznych. Dostępne w <b> Fobs </b> i oferuje broń i amunicje frakcji gracza.",
JWK-FM-Battles-Intro,"Battles occur when control over a certain point of interest is contested. When a battle is won, the contesting faction takes control. Refer to the specific location description to learn how to provoke a battle. Only one battle can be active at any given moment and it's progress cannot be saved. If the game is closed during a battle, the battle will need to be started from the beginning. Battles length and intensity depend on the number of players online, campaign progress, location significance and threat level.<br/><br/>Once a battle begins, everyone will see a notification. Progress bar will appear at the top of the screen, accompanied by the location name. Battle location will be also marked on the map, denoting the <b>contested area</b> by a stripe pattern.","Bitwy występują, gdy kwestionowana jest kontrola nad określonym punktem zainteresowania. Po wygraniu bitwy frakcja konkursowa przejmuje kontrolę. Zapoznaj się z konkretnym opisem lokalizacji, aby dowiedzieć się, jak sprowokować bitwę. Tylko jedna bitwa może być aktywna w danym momencie i nie można uratować jej postępu. Jeśli gra zostanie zamknięta podczas bitwy, bitwa będzie trzeba rozpocząć od samego początku. Długość i intensywność bitew zależą od liczby graczy online, postępu kampanii, znaczenia lokalizacji i poziomu zagrożenia. <br/> <br/> Po rozpoczęciu bitwy wszyscy zobaczą powiadomienie. Pasek postępu pojawi się u góry ekranu, wraz z nazwą lokalizacji. Lokalizacja bitwy będzie również oznaczona na mapie, oznaczającą kwestionowany obszar <b> </b> wzorem paska.",
JWK-FM-Battles-Phases,"Each battle consists of two phases:<br/><br/>- <b>deployment phase</b>: the enemy is still deploying onto the battlefield. The progress bar is yellow and represents how much of their forces are already fielded. Once the bar completes, the battle will transition into domination phase.<br/><br/>- <b>domination phase</b>: the sides fight for control. The progress bar is green and represents resistance control over the location. The control will increase every few moments if there are more <b>freedom fighters</b> in the <b>contested area</b> than enemies in the near vicinity.<br/><br/>If there are no <b>freedom fighters</b> in the contested area, the resistance will begin to rapidly lose control. In this case, the progress bar will turn red. Once the bar fills, the battle will be lost.","Każda bitwa składa się z dwóch faz: <br/> <br/>- <b> Faza rozmieszczenia </b>: Wróg nadal rozmieszcza się na polu bitwy. Pasek postępu jest żółty i reprezentuje, ile ich sił jest już wystawionych. Po zakończeniu paska bitwa przejdzie do fazy dominacji. <br/> <br/>- <b> Faza dominacji </b>: Boki walczą o kontrolę. Pasek postępu jest zielony i reprezentuje kontrolę oporu nad lokalizacją. Kontrola wzrośnie co kilka chwil, jeśli będzie więcej bojowników o wolność </b> w obszarze spornym </b> niż wrogowie w pobliżu w pobliżu. <br/> <br/> Jeśli nie ma bojowników o wolność </b> w kwestionowanym obszarze, opór zacznie zagubić kontrolę. W takim przypadku pasek postępu będzie czerwony. Po wypełnieniu paska bitwa zostanie utracona.",
JWK-FM-BeingWanted-Heat,"<b>Heat level</b> is a measure of how much your character is wanted by the enemy. Once it drops to 0, you will be no longer wanted. Heat decreases over time as long as you stay out of sight of enemy troops. Your current heat level is represented by the fill level of the wanted status icon in the HUD. The time required to fully lose maximum heat depends on your difficulty settings.<br/><br/>If your character dies, the heat level and wanted state does not transfer to your new character.","<b> Poziom ciepła </b> jest miarą tego, jak bardzo twoja postać jest poszukiwana przez wroga. Gdy spadnie do 0, nie będziesz już chciał. Ciepło zmniejsza się z czasem, o ile trzymasz się z zasięgu wzroku żołnierzy wroga. Twój obecny poziom ciepła jest reprezentowany przez poziom wypełnienia ikony statusu poszukiwanego w HUD. Czas potrzebny do pełnego utraty maksymalnego ciepła zależy od ustawień trudności. <br/> <br/> Jeśli twoja postać umrze, poziom ciepła i poszukiwany stan nie przenoszą się na nową postać.",
JWK-FM-BeingWanted-Intro,"Various activities may cause your character to become <b>wanted</b>. This means your character is actively hunted by enemy forces and will be shot on sight, even if you appear as a civilian. Being wanted has also many negative side effects, such as:<br/><br/>- civilian shops will not serve you<br/>- resistance representatives may not want to talk to you<br/>- public transport becomes unavailable<br/>- resting becomes unavailable<br/><br/>...and more.","Różne działania mogą spowodować, że Twoja postać staje się <b> poszukiwana </b>. Oznacza to, że twoja postać jest aktywnie polowana przez siły wroga i zostanie zastrzelona na widoku, nawet jeśli pojawi się jako cywil. Poszukiwanie tego ma również wiele negatywnych skutków ubocznych, takich jak: <br/> <br/>- sklepy cywilne nie będą ci służyć <br/>- Przedstawiciele oporu mogą nie chcieć z tobą rozmawiać <br/>- Transport publiczny staje się niedostępny <br/>- spoczynkowe staje się niedostępne <br/> <br/> ... i więcej.",
JWK-FM-Category-FreedomFighters,Freedom Fighters,Bojownicy o wolność,
JWK-FM-Category-Gameplay,Gameplay,Rozgrywka,
JWK-FM-Category-General,General,Ogólny,
JWK-FM-Category-HeartsAndMinds,Hearts and minds,Serca i umysły,
JWK-FM-Category-Introduction,Introduction,Wstęp,
JWK-FM-Category-Locations,Locations,Lokalizacje,
JWK-FM-Category-OperatingBases,Operating bases,Bazy operacyjne,
JWK-FM-Category-Resistance,Resistance,Opór,
JWK-FM-Category-World,World,Świat,
JWK-FM-CharacterStatus-Combatant,"Visible if your character is considered a <b>combatant</b>. This is caused by carrying weapons, using military vehicles and wearing military attire. Or wearing no attire at all.","Widoczne, jeśli twoja postać jest uważana za bojownik <b> </b>. Jest to spowodowane noszeniem broni, używanie pojazdów wojskowych i noszenie stroju wojskowego. Lub noszenie strojów.",
JWK-FM-CharacterStatus-Heat,"Visible if your character is <b>wanted</b>. Its fill level represents how much <b>heat</b> your character has, which reduces over time as you remain hidden.","Widoczny, jeśli twoja postać jest <b> poszukiwana </b>. Jego poziom wypełnienia reprezentuje, ile <b> Heat </b> ma twoją postać, co zmniejsza się z czasem, gdy pozostajesz ukryty.",
JWK-FM-CharacterStatus-IllegalZone,Visible if your character is within an <b>illegal area</b>.,"Widoczny, jeśli twoja postać znajduje się w obszarze <b> nielegalnym </b>.",
JWK-FM-CharacterStatus-Intro,"<b>Character status</b> is indicated by various icons shown on the HUD in the right-upper corner of the screen. Depending on your <b>difficulty settings</b>, some of the indicators listed below may not be displayed in your game.",<b> Status znaku </b> jest oznaczony różnymi ikonami pokazanymi na HUD w prawym górnym rogu ekranu. W zależności od ustawień trudności </b> niektóre z wskaźników wymienionych poniżej mogą nie być wyświetlane w twojej grze.,
JWK-FM-CharacterStatus-Seen,"Visible when your character is within enemy sight. Pulling out weapons, acting suspiciously or committing crimes is not the best idea.","Widoczne, gdy twoja postać jest w zasięgu wzroku wroga. Wyciąganie broni, zachowanie podejrzeń lub popełnienie przestępstw nie jest najlepszym pomysłem.",
JWK-FM-CharacterStatus-SeenDetected,"Visible if your character has been detected as a threat and is within enemy sight. If you are at a distance, concealed or in the dark, it will take longer for the enemies to recognize you. When this happens, the icon will gradually fill up, giving you a brief chance to hide.","Widoczne, jeśli twoja postać została wykryta jako zagrożenie i jest w zasięgu wzroku wroga. Jeśli jesteś w odległości, ukryty lub w ciemności, rozpoznają cię wrogowie. Kiedy tak się stanie, ikona będzie stopniowo wypełniać się, dając krótką szansę na ukrycie.",
JWK-FM-CharacterStatus-Undercover,"Visible if your character is <b>undercover</b>, which means it's impersonating an enemy soldier.","Widoczne, jeśli twoja postać jest <b> Undercover </b>, co oznacza, że podszywa się pod wroga żołnierza.",
JWK-FM-CiviliansOverview-GameProgress,"Population support is required indirectly to finish the campaign. Without it, you won't be able to control all required points of interest. It counts towards the progress, so you need to convince every single person to reach 100%.","Wsparcie populacji jest wymagane pośrednio do zakończenia kampanii. Bez tego nie będziesz w stanie kontrolować wszystkich wymaganych punktów zainteresowania. Liczy się to do postępu, więc musisz przekonać każdą osobę do osiągnięcia 100%.",
JWK-FM-CiviliansOverview-Income,Each supporter will donate a small amount of money to the resistance every day. The funds are then split equally and sent to all present <b>freedom fighters</b> automatically.,Każdy zwolennik codziennie przekazuje niewielką ilość pieniędzy na opór. Fundusze są następnie podzielone równo i wysyłane do wszystkich obecnych bojowników wolności </b> automatycznie.,
